105,1850,1497,1145,3084,2485,1885
106,1862,1507,1152,3105,2501,1898
107,1874,1517,1159,3125,2517,1910
108,1887,1527,1167,3147,2535,1923
109,1899,1537,1174,3167,2551,1935
110,1912,1547,1182,3190,2569,1949
111,1924,1557,1189,3210,2585,1961
112,1936,1566,1196,3230,2601,1973
113,1949,1577,1204,3252,2619,1986
114,1961,1586,1211,3273,2636,1999
115,1974,1597,1219,3295,2653,2012
116,1986,1606,1226,3315,2669,2024
117,1998,1616,1234,3336,2686,2036
118,2011,1626,1241,3358,2704,2050
119,2023,1636,1249,3378,2720,2062
120,2035,1645,1256,3399,2737,2074
121,2044,1653,1261,3414,2749,2083
122,2052,1659,1266,3428,2760,2092
123,2061,1666,1271,3443,2772,2101
124,2069,1673,1276,3456,2782,2108
125,2078,1680,1282,3472,2795,2118
126,2086,1686,1286,3485,2805,2126
127,2095,1693,1292,3501,2818,2135
128,2103,1700,1297,3514,2829,2143
129,2112,1707,1302,3530,2841,2153
130,2120,1713,1307,3543,2852,2161
131,2129,1721,1312,3558,2864,2170
132,2137,1727,1317,3572,2875,2178
133,2146,1734,1322,3587,2887,2187
134,2154,1741,1327,3601,2898,2195
135,2163,1748,1333,3616,2910,2204
136,2171,1754,1337,3630,2921,2213
137,2180,1761,1343,3645,2933,2222
138,2188,1768,1348,3659,2945,2230
139,2197,1775,1353,3674,2957,2239
140,2205,1781,1358,3688,2968,2248
141,2214,1789,1363,3703,2980,2257
142,2222,1795,1368,3717,2991,2265
143,2231,1802,1373,3732,3003,2274
144,2239,1809,1378,3745,3013,2282
145,2248,1816,1384,3761,3026,2291
146,2256,1822,1388,3774,3037,2299
147,2265,1829,1394,3790,3049,2309
148,2273,1836,1399,3803,3060,2317
149,2282,1843,1404,3819,3073,2326
150,2290,1849,1409,3832,3083,2334
151,2297,1855,1413,3844,3093,2341
152,2305,1861,1418,3858,3104,2350
153,2312,1867,1422,3870,3113,2357
154,2319,1873,1426,3881,3122,2363
155,2326,1878,1430,3893,3132,2371
156,2333,1884,1435,3905,3141,2378
157,2340,1889,1439,3917,3151,2385
158,2347,1895,1443,3929,3161,2392
159,2354,1901,1447,3941,3170,2399
160,2361,1906,1451,3953,3180,2407
161,2368,1912,1456,3965,3189,2414
162,2375,1917,1460,3977,3199,2421
163,2382,1923,1464,3989,3209,2428
164,2389,1929,1468,4000,3217,2435
165,2397,1935,1473,4014,3229,2443
166,2404,1941,1477,4026,3238,2450
167,2411,1946,1481,4038,3248,2458
168,2418,1952,1486,4050,3257,2465
169,2425,1957,1490,4062,3267,2472
170,2432,1963,1494,4074,3277,2479
171,2439,1969,1498,4085,3285,2486
172,2446,1974,1502,4097,3295,2493
173,2453,1980,1507,4109,3305,2500
174,2460,1985,1511,4121,3314,2507
175,2467,1991,1515,4133,3324,2515
176,2474,1997,1519,4145,3333,2522
177,2482,2003,1524,4159,3345,2530
178,2489,2009,1528,4170,3353,2537
179,2496,2014,1532,4182,3363,2544
180,2503,2020,1537,4194,3373,2551
181,2510,2025,1541,4206,3382,2558
182,2517,2031,1545,4218,3392,2566
183,2524,2037,1549,4230,3401,2573
