229,2500,2000,1500,4250,3400,2550
230,2510,2010,1510,4270,3420,2560
231,2510,2010,1510,4270,3420,2560
232,2510,2010,1510,4270,3420,2560
233,2510,2010,1510,4270,3420,2560
234,2510,2010,1510,4270,3420,2560
235,2520,2020,1510,4280,3420,2570
236,2520,2020,1510,4280,3420,2570
237,2520,2020,1510,4280,3420,2570
238,2520,2020,1510,4280,3420,2570
239,2530,2020,1520,4300,3440,2580
240,2530,2020,1520,4300,3440,2580
241,2530,2020,1520,4300,3440,2580
242,2530,2020,1520,4300,3440,2580
243,2540,2030,1520,4320,3460,2590
244,2540,2030,1520,4320,3460,2590
245,2540,2030,1520,4320,3460,2590
246,2540,2030,1520,4320,3460,2590
247,2540,2030,1520,4320,3460,2590
248,2540,2030,1520,4320,3460,2590
249,2540,2030,1520,4320,3460,2590
250,2540,2030,1520,4320,3460,2590
